PatternCode,Age_AVG,Age_STDEV,Total,Gender_Mp,Gender_Fp,Gender_M,Gender_F,NeuroICU,CardiacICU,MedICU,MedSurgICU,TransplantICU,NonICU
7116,67.25,9.62,12,0.833,0.167,10,2,0,4,0,6,2,0
7117,67.84,8.8,25,0.64,0.36,16,9,1,8,0,9,3,4
7119,62.29,14.04,21,0.714,0.286,15,6,1,6,0,10,3,1
7120,61.8,13.85,25,0.72,0.28,18,7,2,5,0,13,3,2
7121,60.79,10.86,14,0.643,0.357,9,5,1,4,0,9,0,0
7123,67.91,11.75,22,0.818,0.182,18,4,3,6,0,6,4,3
7125,59.29,20.07,17,0.706,0.294,12,5,1,8,0,5,1,2
7129,60.88,14.91,16,0.625,0.375,10,6,1,9,0,5,0,1
7131,65.06,14.75,17,0.706,0.294,12,5,0,6,0,8,2,1
7132,66.26,13.88,23,0.652,0.348,15,8,3,11,0,9,0,0
7133,63,15.71,41,0.61,0.39,25,16,5,14,0,14,4,4
7136,66.46,10.82,13,0.769,0.231,10,3,2,6,0,2,3,0
7137,67.33,12.12,24,0.667,0.333,16,8,2,6,0,13,2,1
7138,60.67,12.76,21,0.81,0.19,17,4,0,8,0,6,4,3
7139,68.41,11.05,17,0.824,0.176,14,3,2,7,0,6,1,1
7145,61.36,14.95,25,0.56,0.44,14,11,2,9,0,11,2,1
7147,65.56,10.86,25,0.76,0.24,19,6,4,7,0,6,5,3
7148,69.87,5.83,15,0.667,0.333,10,5,0,10,0,3,1,1
7151,63.91,16.38,22,0.591,0.409,13,9,2,7,0,12,1,0
7152,69.26,10.12,23,0.783,0.217,18,5,0,8,0,11,3,1
7153,66.24,12.25,17,0.706,0.294,12,5,0,10,0,5,1,1
7157,65.54,13,26,0.731,0.269,19,7,4,11,0,5,3,3
7158,60.56,14.96,16,0.563,0.438,9,7,0,5,0,11,0,0
7159,59.67,14.81,21,0.619,0.381,13,8,0,6,0,7,4,4
7160,65.36,14.73,22,0.818,0.182,18,4,2,9,0,6,1,4
7162,67.5,11.77,28,0.786,0.214,22,6,3,6,0,11,5,3
7163,64.3,10.13,20,0.8,0.2,16,4,0,7,0,7,4,2
7167,63.16,15.7,19,0.632,0.368,12,7,1,5,0,11,2,0
7168,58.45,15,22,0.773,0.227,17,5,0,4,0,9,4,5
7170,60.32,16.19,122,0.607,0.393,74,48,20,40,0,44,8,11
7172,60.35,16.4,20,0.5,0.5,10,10,2,7,0,10,0,1
7174,62.45,15.71,22,0.682,0.318,15,7,0,6,0,13,1,2
7175,65.58,12.39,12,0.417,0.583,5,7,0,9,0,3,0,0
7177,67,11.79,18,0.5,0.5,9,9,1,11,0,5,0,1
7178,61.83,15.55,72,0.639,0.361,46,26,9,28,0,20,8,7
7179,66,10.53,24,0.708,0.292,17,7,1,14,0,9,0,0
7180,69.27,8.53,15,0.6,0.4,9,6,0,8,0,7,0,0
7182,70,11.4,12,0.667,0.333,8,4,0,5,0,4,2,1
7183,64.73,16.24,22,0.773,0.227,17,5,2,8,0,6,2,4
7184,57.96,16.54,23,0.609,0.391,14,9,4,4,0,10,2,3
7189,64.47,13.89,19,0.737,0.263,14,5,2,3,0,10,3,1
7191,66,11.39,20,0.8,0.2,16,4,0,8,0,6,4,2
7193,66.63,14.67,24,0.75,0.25,18,6,3,6,0,11,3,1
7194,69.61,10.02,18,0.722,0.278,13,5,2,9,0,7,0,0
7195,59.94,14.56,18,0.722,0.278,13,5,0,4,0,9,3,2
7197,67.88,10.42,16,0.688,0.313,11,5,0,9,0,6,0,1
7198,60.4,14.17,20,0.6,0.4,12,8,1,9,0,10,0,0
7199,69.71,9.85,17,0.882,0.118,15,2,0,10,0,4,2,1
7200,62.14,15.82,43,0.605,0.395,26,17,5,17,0,13,5,3
7201,63.93,10.9,27,0.778,0.222,21,6,0,11,0,10,3,3
7203,60.18,16.59,22,0.545,0.455,12,10,1,9,0,8,1,3
7205,64.61,10.11,23,0.739,0.261,17,6,1,11,0,6,4,1
7207,65.7,10.14,20,0.9,0.1,18,2,1,9,0,5,4,1
7209,64.89,11.97,28,0.786,0.214,22,6,3,10,0,14,1,0
7216,67.5,11.24,14,0.857,0.143,12,2,0,6,0,5,2,1
7219,62.73,9.64,22,0.545,0.455,12,10,0,10,0,8,3,1
7220,68.11,9.03,18,0.889,0.111,16,2,1,8,0,4,4,1
7222,59.67,16.06,30,0.567,0.433,17,13,1,15,0,11,0,3
7223,66.75,11.15,16,0.875,0.125,14,2,0,8,0,7,1,0
7224,61.07,9.03,15,0.667,0.333,10,5,0,5,0,6,3,1
7226,60.73,15.06,22,0.818,0.182,18,4,1,4,0,11,3,3
7227,67.07,10.24,14,0.929,0.071,13,1,0,7,0,4,2,1
7230,58.38,16.39,24,0.542,0.458,13,11,3,5,0,11,2,3
7232,68.46,9.1,24,0.625,0.375,15,9,2,8,0,8,4,2
7233,63.39,16.29,23,0.565,0.435,13,10,0,10,0,10,0,3
7234,64.18,15.91,11,0.636,0.364,7,4,0,2,0,7,2,0
7235,63.43,16.43,14,0.571,0.429,8,6,1,6,0,7,0,0
7236,69.07,10.5,28,0.571,0.429,16,12,3,8,0,11,3,3
7238,62.6,15.79,40,0.55,0.45,22,18,4,18,0,16,0,3
7239,67.06,15.32,17,0.765,0.235,13,4,0,9,0,6,2,0
7241,64.21,12.14,24,0.667,0.333,16,8,2,9,0,4,6,3
7242,67.26,8.87,23,0.696,0.304,16,7,1,11,0,8,2,1
7243,64.32,14.71,19,0.421,0.579,8,11,0,4,0,9,3,3
7244,63.24,11.27,17,0.588,0.412,10,7,1,6,0,6,4,0
7245,64.57,14.02,37,0.649,0.351,24,13,2,13,0,16,3,3
7247,64.82,11.97,22,0.727,0.273,16,6,0,9,0,9,2,2
7248,63.11,17.12,18,0.778,0.222,14,4,0,8,0,7,1,2
7249,61.35,10.84,23,0.739,0.261,17,6,1,8,0,11,3,0
7252,62,13.04,22,0.545,0.455,12,10,3,8,0,9,1,1
7253,63.07,11.14,15,0.733,0.267,11,4,0,6,0,3,4,2
7254,58.7,18.28,20,0.75,0.25,15,5,0,8,0,7,3,2
7256,63.93,10.32,15,0.467,0.533,7,8,0,8,0,4,2,1
7257,62.36,15.15,22,0.591,0.409,13,9,1,7,0,10,1,3
7259,62.64,14.87,22,0.773,0.227,17,5,1,8,0,6,4,3
7260,60.59,17.65,22,0.773,0.227,17,5,2,9,0,7,1,3
7263,64.83,11.98,18,0.722,0.278,13,5,1,7,0,10,0,0
7266,58.92,13.36,13,0.923,0.077,12,1,1,2,0,5,4,1
7267,64.43,13.18,14,0.643,0.357,9,5,0,4,0,7,2,1
7271,69.42,8.19,19,0.684,0.316,13,6,0,11,0,4,3,1
7272,66.21,10.66,19,0.684,0.316,13,6,1,10,0,6,1,1
7274,63.96,13.41,27,0.63,0.37,17,10,2,12,0,9,1,3
7277,61.85,12.75,26,0.654,0.346,17,9,2,10,0,12,1,1
7282,70.22,9.19,18,0.778,0.222,14,4,2,9,0,3,3,1
7283,62.91,11.47,22,0.818,0.182,18,4,1,8,0,9,3,1
7284,64.26,13.14,23,0.652,0.348,15,8,1,10,0,8,2,2
7285,68.55,7.32,22,0.682,0.318,15,7,0,13,0,4,3,2
7286,63.58,13.53,19,0.737,0.263,14,5,0,7,0,9,0,3
7287,63.09,15.53,22,0.545,0.455,12,10,3,7,0,10,1,1
7288,68.47,10.49,15,0.733,0.267,11,4,1,5,0,8,1,0
7289,73.23,6.04,13,0.692,0.308,9,4,1,6,0,6,0,0
7290,63.1,14.95,20,0.75,0.25,15,5,3,8,0,9,0,0
7291,64.73,14.45,15,0.667,0.333,10,5,0,7,0,6,2,0
7292,68.5,11.88,34,0.794,0.206,27,7,3,12,0,14,3,2
7293,62,15.05,28,0.679,0.321,19,9,1,10,0,12,2,3
7297,69.19,12.94,21,0.524,0.476,11,10,4,7,0,10,0,0
7298,63.08,10.93,12,0.917,0.083,11,1,0,4,0,5,2,1
7299,65.15,13.64,13,0.846,0.154,11,2,0,4,0,6,3,0
7301,67.75,10.78,20,0.5,0.5,10,10,0,10,0,10,0,0
7304,64.33,12.52,24,0.625,0.375,15,9,1,8,0,9,4,2
7306,67.21,12.49,24,0.792,0.208,19,5,2,6,0,12,2,2
7307,60.3,15.22,23,0.609,0.391,14,9,5,7,0,6,3,2
7309,62.92,12.38,25,0.68,0.32,17,8,0,11,0,9,1,4
7310,64.38,14.28,24,0.625,0.375,15,9,5,8,0,11,0,0
7311,62.63,13.65,19,0.684,0.316,13,6,1,6,0,9,2,1
7312,67.8,9.65,15,0.667,0.333,10,5,0,9,0,4,1,1
7313,65.67,11.17,24,0.792,0.208,19,5,2,10,0,5,4,3
7314,65.75,14.32,20,0.6,0.4,12,8,2,9,0,7,0,2
7315,65.38,13.32,53,0.642,0.358,34,19,10,14,0,22,3,4
7316,60.72,17.4,36,0.722,0.278,26,10,2,13,0,14,4,3
7318,58.53,15.67,32,0.656,0.344,21,11,0,12,0,12,4,4
7321,63.18,15.83,68,0.515,0.485,35,33,7,25,0,28,6,3
7322,63,12.14,22,0.864,0.136,19,3,0,3,0,12,5,2
7325,65.04,11.25,25,0.72,0.28,18,7,2,9,0,9,3,2
7326,69.12,11.3,26,0.692,0.308,18,8,3,8,0,11,1,3
7327,66.09,10.57,23,0.739,0.261,17,6,3,7,0,9,3,1
7331,67.25,14.85,16,0.563,0.438,9,7,0,4,0,11,0,1
7332,70.64,8.74,11,0.818,0.182,9,2,0,6,0,4,1,0
7334,61.47,16.92,19,0.632,0.368,12,7,3,5,0,4,3,4
7335,61.18,13.78,17,0.824,0.176,14,3,3,6,0,6,2,0
7337,65.33,14.02,24,0.667,0.333,16,8,0,8,0,10,3,3
7339,67.2,12.58,30,0.633,0.367,19,11,3,12,0,9,3,3
7340,69.52,11.79,25,0.8,0.2,20,5,1,8,0,12,1,3
7344,59.81,16.26,16,0.688,0.313,11,5,0,4,0,7,3,2
7345,59.5,20.88,16,0.875,0.125,14,2,1,7,0,7,0,1
7346,64.45,13.95,22,0.727,0.273,16,6,1,7,0,10,3,1
7347,64.81,14.09,27,0.667,0.333,18,9,4,7,0,10,3,3
7349,68.26,10.48,31,0.645,0.355,20,11,4,12,0,9,4,2
7350,67.44,14.28,18,0.667,0.333,12,6,0,4,0,11,2,1
7351,59.3,19.26,10,0.7,0.3,7,3,0,6,0,3,0,1
7352,71.56,9.5,9,0.889,0.111,8,1,0,5,0,4,0,0
7353,62,8.56,22,0.909,0.091,20,2,1,6,0,7,6,2
7354,59,13.02,12,0.917,0.083,11,1,0,2,0,8,1,1
7355,66.69,11.77,13,0.538,0.462,7,6,0,9,0,3,0,1
7356,66.57,14.15,30,0.667,0.333,20,10,4,10,0,9,3,4
7358,66.94,10.63,36,0.556,0.444,20,16,1,14,0,16,1,4
7360,57.31,18.98,13,0.769,0.231,10,3,0,9,0,2,0,2
7361,61.54,14.67,24,0.708,0.292,17,7,3,5,0,10,4,2
7362,61.38,13.63,48,0.688,0.313,33,15,3,13,0,20,7,5
7363,69.39,12.79,18,0.778,0.222,14,4,1,5,0,8,1,3
7365,62.55,14.38,22,0.682,0.318,15,7,4,11,0,6,1,0
7366,65.55,11.83,31,0.742,0.258,23,8,1,14,0,10,4,2
7367,60.36,16.33,50,0.52,0.48,26,24,1,19,0,26,1,3
7368,68.79,8.93,29,0.655,0.345,19,10,3,13,0,8,3,2
7370,63.86,19.74,21,0.571,0.429,12,9,0,8,0,7,3,3
7371,60.35,17.08,23,0.739,0.261,17,6,3,7,0,9,0,4
7372,67.23,12.22,26,0.846,0.154,22,4,3,11,0,8,2,2
7373,62.4,12.55,25,0.76,0.24,19,6,1,13,0,5,4,2
7374,61.04,16.37,26,0.692,0.308,18,8,0,14,0,11,0,1
7375,57.58,15.88,12,1,0,12,0,1,5,0,4,2,0
7380,68.8,11.03,20,0.8,0.2,16,4,3,9,0,4,3,1
7381,65.27,10.48,22,0.591,0.409,13,9,2,9,0,10,0,1
7382,67,8.35,9,0.778,0.222,7,2,0,6,0,3,0,0
7383,61.29,12.12,14,0.786,0.214,11,3,0,2,0,9,2,1
7384,67,9.15,16,0.75,0.25,12,4,0,6,0,6,2,2
7385,61.21,16.71,24,0.583,0.417,14,10,2,10,0,9,1,2
7386,58.73,19.42,22,0.727,0.273,16,6,2,10,0,6,2,2
7387,67.13,11.41,31,0.71,0.29,22,9,2,13,0,10,3,3
7388,60.89,11.67,18,0.833,0.167,15,3,1,8,0,7,2,0
7389,64.37,13.76,19,0.684,0.316,13,6,1,10,0,6,2,0
7390,59.05,15.11,19,0.789,0.211,15,4,0,7,0,7,4,1
7393,62.72,12.59,18,0.722,0.278,13,5,0,6,0,8,3,1
7396,61.85,15.2,55,0.545,0.455,30,25,2,21,0,25,2,5
7397,66.62,15.8,26,0.731,0.269,19,7,3,10,0,7,3,3
7398,59.53,20.45,15,0.533,0.467,8,7,2,4,0,7,0,2
7400,64.21,17.25,56,0.571,0.429,32,24,5,17,0,24,4,6
7401,65.95,14.6,21,0.762,0.238,16,5,1,10,0,5,2,3
7404,64.89,13.28,19,0.842,0.158,16,3,0,6,0,9,3,1
7406,57.74,16.03,19,0.737,0.263,14,5,0,4,0,7,4,4
7408,65.55,11.02,22,0.682,0.318,15,7,1,7,0,10,2,2
7409,66.3,12.32,23,0.87,0.13,20,3,3,6,0,8,4,2
7412,57.26,16.82,43,0.651,0.349,28,15,4,15,0,24,0,0
7414,63.96,11.9,24,0.708,0.292,17,7,1,9,0,6,5,3
7415,65.26,10.87,31,0.839,0.161,26,5,0,14,0,13,2,2
7416,58.94,19.57,18,0.778,0.222,14,4,3,6,0,5,0,4
7418,61.06,17.55,31,0.677,0.323,21,10,1,9,0,13,5,3
7419,60.86,15.42,21,0.667,0.333,14,7,0,8,0,9,2,2
7422,65.71,11.57,17,0.882,0.118,15,2,0,7,0,3,6,1
7424,60.61,15.56,28,0.643,0.357,18,10,1,12,0,13,1,1
7425,57.89,16.13,18,0.722,0.278,13,5,1,2,0,5,6,4
7426,60.42,12.75,24,0.75,0.25,18,6,0,12,0,8,3,1
7427,56.75,17.59,32,0.688,0.313,22,10,0,9,0,16,3,4
7428,64.39,13.02,18,0.778,0.222,14,4,1,4,0,6,5,2
7429,65.86,15.3,35,0.657,0.343,23,12,4,13,0,12,3,3
7430,66.44,11.98,36,0.667,0.333,24,12,2,16,0,11,2,5
7431,65.31,16.72,13,0.846,0.154,11,2,1,6,0,3,2,1
7432,65,13.76,15,0.6,0.4,9,6,0,6,0,5,2,2
7433,59.42,12.31,26,0.885,0.115,23,3,1,12,0,9,2,2
7436,65.83,11.77,24,0.792,0.208,19,5,2,5,0,10,4,3
7438,65.09,13.39,23,0.522,0.478,12,11,2,12,0,6,2,1
7439,62.73,10.84,22,0.773,0.227,17,5,2,5,0,6,6,3
7440,63,14.27,28,0.607,0.393,17,11,2,15,0,8,0,3
7441,65.79,11.05,19,0.789,0.211,15,4,2,7,0,10,0,0
7444,60.97,15.35,32,0.563,0.438,18,14,5,11,0,12,2,2
7445,60.7,15.49,10,0.7,0.3,7,3,0,2,0,6,2,0
7446,64.05,15.38,21,0.81,0.19,17,4,2,8,0,10,1,0
7448,64.46,15.93,46,0.609,0.391,28,18,3,23,0,21,0,0
7449,64.31,9.78,26,0.615,0.385,16,10,2,10,0,6,7,1
7450,64.17,16.08,48,0.604,0.396,29,19,5,18,0,18,3,5
7451,65.73,14.81,26,0.654,0.346,17,9,4,8,0,8,2,4
7452,65.13,13.68,16,0.688,0.313,11,5,1,3,0,8,2,2
7453,64.87,12.11,23,0.739,0.261,17,6,1,9,0,10,1,2
7456,60.78,15.19,23,0.652,0.348,15,8,0,9,0,10,0,4
7457,65.58,10.87,12,0.833,0.167,10,2,0,4,0,7,1,0
7460,64.05,13.3,21,0.714,0.286,15,6,0,10,0,6,3,2
7464,66.54,11.13,13,0.846,0.154,11,2,0,3,0,6,3,1
7469,66.76,12.21,25,0.64,0.36,16,9,4,9,0,6,4,2
7470,66.77,11.74,22,0.682,0.318,15,7,3,7,0,12,0,0
7471,57.5,17.37,22,0.591,0.409,13,9,1,8,0,13,0,0
7472,69.04,11.82,27,0.704,0.296,19,8,2,12,0,9,1,3
7473,67.8,11.42,25,0.68,0.32,17,8,1,13,0,5,2,4
7475,62.58,17.06,31,0.774,0.226,24,7,5,11,0,12,0,3
7476,62.08,17.89,39,0.564,0.436,22,17,1,12,0,22,0,4
7479,67.13,9.78,30,0.633,0.367,19,11,2,13,0,10,3,2
7480,65.48,13.71,29,0.69,0.31,20,9,6,12,0,6,1,4
7481,64.04,13.19,25,0.72,0.28,18,7,1,11,0,8,3,2
7485,64.96,16.21,25,0.68,0.32,17,8,3,12,0,9,0,1
7486,67.95,9.02,22,0.636,0.364,14,8,0,8,0,8,3,3
7488,66.15,10.4,26,0.808,0.192,21,5,1,10,0,9,4,2
7489,59.7,12.1,23,0.696,0.304,16,7,0,7,0,10,3,3
7490,60.69,14.23,16,0.688,0.313,11,5,1,6,0,5,2,2
7491,62.67,15.46,21,0.714,0.286,15,6,0,9,0,6,2,4
7492,60.78,10.74,9,0.444,0.556,4,5,1,0,0,4,3,1
7494,59.47,16.99,17,0.588,0.412,10,7,1,5,0,11,0,0
7495,59.59,16.63,27,0.704,0.296,19,8,0,9,0,12,3,3
7497,67.11,10.3,19,0.737,0.263,14,5,2,7,0,6,2,2
7498,64.58,15.34,26,0.577,0.423,15,11,5,11,0,7,2,1
7499,65.05,10.8,21,0.714,0.286,15,6,1,11,0,6,2,1
7501,68,10.76,20,0.65,0.35,13,7,3,8,0,9,0,0
7502,67.96,11.96,26,0.654,0.346,17,9,1,9,0,14,1,1
7505,64.48,14.93,42,0.452,0.548,19,23,2,18,0,12,3,7
7506,51.8,18.87,5,0.8,0.2,4,1,0,3,0,2,0,0
7507,62.38,14.04,29,0.724,0.276,21,8,1,11,0,10,4,3
7508,66.73,9.68,22,0.682,0.318,15,7,2,9,0,8,2,1
7509,59.05,15.65,21,0.619,0.381,13,8,1,6,0,12,1,1
7510,65.4,14.21,10,0.7,0.3,7,3,0,4,0,4,0,2
7511,62.06,12.35,16,0.625,0.375,10,6,1,2,0,7,4,2
7512,61.41,14.72,27,0.63,0.37,17,10,0,9,0,13,2,3
7513,65.42,13.03,12,0.833,0.167,10,2,0,2,0,7,2,1
7514,63,12.41,5,0.6,0.4,3,2,0,1,0,3,1,0
7516,66.45,16.65,11,0.909,0.091,10,1,0,7,0,4,0,0
7517,62.14,13.08,22,0.818,0.182,18,4,0,7,0,8,5,2
7518,57.67,15.32,15,0.667,0.333,10,5,0,9,0,3,2,1
7519,61.83,12.4,23,0.652,0.348,15,8,2,8,0,10,2,1
7521,66.33,11.69,30,0.767,0.233,23,7,3,6,0,13,5,3
7523,62.24,14.43,29,0.69,0.31,20,9,0,9,0,11,5,4
7527,63.35,13.78,26,0.577,0.423,15,11,1,12,0,10,0,3
7528,64.35,10.68,26,0.731,0.269,19,7,2,8,0,7,6,3
7532,66.15,11.93,33,0.636,0.364,21,12,1,11,0,12,6,3
7533,60.94,13.76,18,0.667,0.333,12,6,0,7,0,8,2,1
7534,64.64,12.31,28,0.714,0.286,20,8,1,11,0,13,1,2
7535,61.96,17.23,28,0.571,0.429,16,12,4,11,0,10,1,2
7536,59.33,16.36,15,0.6,0.4,9,6,0,2,0,6,5,2
7537,67,13.03,19,0.684,0.316,13,6,2,10,0,7,0,0
7538,62.75,13.83,24,0.708,0.292,17,7,1,6,0,6,7,4
7540,62.03,13.08,33,0.667,0.333,22,11,0,14,0,11,5,3
7541,59.36,17.34,14,0.571,0.429,8,6,0,5,0,6,1,2
7542,58.4,15.47,20,0.6,0.4,12,8,0,5,0,10,1,4
7544,61.89,10.67,19,0.526,0.474,10,9,0,10,0,4,4,1
7545,61.33,17.68,9,0.889,0.111,8,1,1,3,0,5,0,0
7546,69.4,11.2,15,0.8,0.2,12,3,0,8,0,5,2,0
7547,61.63,14.99,43,0.605,0.395,26,17,1,20,0,23,0,0
7548,59.42,16.88,33,0.697,0.303,23,10,2,9,0,18,1,3
7549,57,19.06,16,0.438,0.563,7,9,1,7,0,7,1,0
7550,65.89,9.7,9,0.667,0.333,6,3,1,4,0,3,1,0
7551,67.35,13.16,17,0.706,0.294,12,5,0,7,0,9,1,0
7552,65.21,11.44,19,0.579,0.421,11,8,1,11,0,6,1,0
7559,62.95,14.49,20,0.8,0.2,16,4,1,3,0,8,4,4
7560,68.74,8.9,23,0.696,0.304,16,7,2,11,0,6,2,2
7562,57.5,16.07,12,0.5,0.5,6,6,0,8,0,2,2,0
7563,64.43,13.48,23,0.565,0.435,13,10,3,8,0,6,3,3
7564,67.68,9.92,19,0.737,0.263,14,5,2,7,0,8,0,2
7565,69,10.52,23,0.609,0.391,14,9,3,8,0,10,1,1
7566,61.53,12.46,15,0.8,0.2,12,3,0,6,0,6,2,1
7567,62.35,10.28,20,0.75,0.25,15,5,0,6,0,5,7,2
7569,58.34,17.43,38,0.553,0.447,21,17,2,16,0,16,0,4
7570,62,10.86,18,0.833,0.167,15,3,1,6,0,6,3,2
7571,62.94,11.92,31,0.677,0.323,21,10,3,13,0,9,4,2
7572,54.81,14.47,16,0.563,0.438,9,7,1,6,0,5,2,2
7573,67.2,13.8,30,0.633,0.367,19,11,4,9,0,11,4,2
7574,70,8.35,11,0.636,0.364,7,4,0,8,0,2,0,1
7575,65.47,11.85,38,0.711,0.289,27,11,2,16,0,14,3,3
7578,68.63,14.28,32,0.719,0.281,23,9,3,12,0,12,2,3
7579,62.75,15.86,20,0.65,0.35,13,7,0,7,0,8,2,3
7581,68.73,9.81,22,0.591,0.409,13,9,1,9,0,7,2,3
7582,67.27,14.12,26,0.654,0.346,17,9,4,9,0,9,3,1
7584,64.68,14.28,19,0.632,0.368,12,7,0,8,0,9,2,0
7585,68.89,10.05,18,0.556,0.444,10,8,0,6,0,11,0,1
7588,59.2,16.91,35,0.629,0.371,22,13,3,14,0,14,1,3
7594,69.77,10.22,13,0.692,0.308,9,4,1,4,0,3,2,3
7597,61.67,17.75,18,0.722,0.278,13,5,1,10,0,7,0,0
7599,63.52,16.33,33,0.455,0.545,15,18,1,15,0,17,0,0
7609,62.74,17.5,74,0.608,0.392,45,29,7,23,0,27,4,14
7610,61.24,15.46,55,0.655,0.345,36,19,6,18,0,20,6,5
7614,71.13,7.72,15,0.8,0.2,12,3,1,8,0,3,2,1
7617,66.32,15.86,22,0.773,0.227,17,5,2,8,0,8,1,3
7619,65.3,12.16,27,0.63,0.37,17,10,1,10,0,11,2,3
7620,64,13.59,21,0.81,0.19,17,4,0,8,0,7,3,3
7622,64.86,12.31,21,0.476,0.524,10,11,0,6,0,9,1,5
7625,62.33,13.26,27,0.519,0.481,14,13,0,11,0,14,0,2
7626,66.05,12.84,22,0.682,0.318,15,7,0,9,0,11,0,2
7628,58.91,14.08,22,0.545,0.455,12,10,1,11,0,6,2,2
7629,61.81,16.02,26,0.615,0.385,16,10,3,11,0,11,0,1
7630,61.13,14.68,16,0.625,0.375,10,6,0,5,0,4,2,5
7633,68.15,10.35,20,0.6,0.4,12,8,0,9,0,7,3,1
7634,65.83,15.46,23,0.696,0.304,16,7,1,9,0,6,4,3
7635,61.65,14.05,23,0.565,0.435,13,10,0,11,0,10,0,2
7637,59.87,17.09,30,0.633,0.367,19,11,2,7,0,16,2,3
7639,60.95,14.44,22,0.636,0.364,14,8,1,1,0,9,5,6
7640,64.53,14.65,19,0.684,0.316,13,6,0,6,0,5,3,5
7643,63.92,12.77,26,0.769,0.231,20,6,1,11,0,9,3,2
7645,59.78,14.77,23,0.565,0.435,13,10,0,8,0,12,2,1
7647,67.83,9.51,18,0.778,0.222,14,4,0,9,0,2,3,4
7649,65.33,9.74,18,0.667,0.333,12,6,0,6,0,3,6,3
7650,66.71,11.28,21,0.81,0.19,17,4,1,4,0,8,3,5
7651,65.9,15.95,29,0.621,0.379,18,11,5,8,0,10,2,4
7653,58.22,16.95,18,0.556,0.444,10,8,1,7,0,8,1,1
7656,66.17,13.29,24,0.708,0.292,17,7,2,7,0,7,5,3
7657,60.53,15.31,19,0.579,0.421,11,8,0,7,0,11,0,1
7659,62.12,11.55,17,0.588,0.412,10,7,1,2,0,3,5,6
7661,65.91,10.9,11,0.636,0.364,7,4,0,6,0,3,1,1
7664,58.13,15.04,23,0.783,0.217,18,5,1,3,0,13,4,2
7667,66.82,13.18,11,0.455,0.545,5,6,0,5,0,5,0,1
7668,66.89,12.44,27,0.667,0.333,18,9,1,10,0,10,1,5
7669,62.89,11.07,19,0.737,0.263,14,5,0,2,0,7,4,6
7670,62.41,18,22,0.636,0.364,14,8,1,7,0,9,2,3
7673,66.76,14.18,21,0.667,0.333,14,7,2,6,0,6,5,2
7675,68.04,12.29,25,0.88,0.12,22,3,0,11,0,8,3,3
7677,65.35,10.02,17,0.765,0.235,13,4,1,7,0,7,2,0
7680,63.29,16.38,17,0.706,0.294,12,5,0,6,0,7,2,2
7683,72.58,9.86,24,0.833,0.167,20,4,2,12,0,7,2,1
7684,68.79,12.3,19,0.579,0.421,11,8,1,8,0,8,1,1
7685,62.47,14.27,34,0.647,0.353,22,12,0,10,0,17,1,6
7686,65.24,13.03,25,0.76,0.24,19,6,0,6,0,11,3,5
7687,64.87,14.41,31,0.484,0.516,15,16,1,10,0,16,1,3
7688,67.3,11.35,27,0.815,0.185,22,5,1,13,0,9,2,2
7689,66.42,11.99,26,0.538,0.462,14,12,0,10,0,11,1,4
7690,69.07,11.21,27,0.63,0.37,17,10,1,11,0,8,3,4
7694,61.3,15.94,43,0.558,0.442,24,19,4,15,0,22,0,3
7696,62.18,17.79,28,0.536,0.464,15,13,3,5,0,16,1,3
7698,60.98,16.62,61,0.492,0.508,30,31,4,23,0,27,3,5
7699,63.43,13.85,21,0.571,0.429,12,9,0,8,0,4,3,6
7700,57.87,17.37,23,0.478,0.522,11,12,2,12,0,7,1,1
7704,63.19,11.48,16,0.688,0.313,11,5,2,4,0,3,5,2
7705,66.33,15.63,57,0.491,0.509,28,29,3,18,0,19,6,11
7706,65.42,12.43,24,0.5,0.5,12,12,0,8,0,12,0,4
7709,60.22,14.19,27,0.519,0.481,14,13,1,7,0,10,2,7
7711,63,11.83,19,0.579,0.421,11,8,1,4,0,3,5,6
7712,61.42,14.85,26,0.538,0.462,14,12,0,13,0,11,0,2
7714,59.16,16.36,25,0.68,0.32,17,8,1,7,0,8,4,5
7715,68.83,11.75,24,0.458,0.542,11,13,4,10,0,6,2,2
7716,67.29,13.91,41,0.585,0.415,24,17,5,15,0,18,2,1
7718,61.17,13.32,24,0.708,0.292,17,7,1,4,0,8,5,6
7719,65.53,11.6,19,0.737,0.263,14,5,2,5,0,7,4,1
7721,64.61,12.65,18,0.722,0.278,13,5,1,5,0,8,3,1
7722,64.9,11.63,21,0.571,0.429,12,9,0,8,0,9,1,3
7724,63.59,13.45,27,0.63,0.37,17,10,1,7,0,14,2,3
7725,69.78,11.48,23,0.609,0.391,14,9,1,8,0,9,4,1
7727,68.91,15.94,44,0.432,0.568,19,25,3,15,0,17,2,7
7729,61.2,16.78,25,0.56,0.44,14,11,1,7,0,14,1,2
7730,60.29,12.07,21,0.667,0.333,14,7,1,3,0,10,2,5
7731,58.83,15.14,23,0.652,0.348,15,8,0,1,0,8,6,8
7732,64.64,13.64,50,0.58,0.42,29,21,3,21,0,27,0,0
7733,65.5,12.05,24,0.708,0.292,17,7,1,10,0,9,3,1
7735,69.86,11.39,22,0.727,0.273,16,6,1,9,0,6,2,4
7737,67.47,12.42,19,0.684,0.316,13,6,3,6,0,4,3,3
7739,64.61,12.75,18,0.667,0.333,12,6,1,2,0,5,5,5
7741,64.38,15.69,50,0.58,0.42,29,21,4,18,0,15,3,10
